waveform	Ch0	
t0	06-05-20  16:38:37,156784	
delta t	5,000000E-6	

time[0]	Ch0
06-05-20  16:38:37,158584	-1,042103E+1
06-05-20  16:38:37,158589	-1,042103E+1
06-05-20  16:38:37,158594	-1,042103E+1
06-05-20  16:38:37,158599	-1,042103E+1
06-05-20  16:38:37,158604	-1,042071E+1
06-05-20  16:38:37,158609	-1,042103E+1
06-05-20  16:38:37,158614	-1,042038E+1
06-05-20  16:38:37,158619	-1,042038E+1
06-05-20  16:38:37,158624	-1,041941E+1
06-05-20  16:38:37,158629	-1,041941E+1
06-05-20  16:38:37,158634	-1,041941E+1
06-05-20  16:38:37,158639	-1,041908E+1
06-05-20  16:38:37,158644	-1,041810E+1
06-05-20  16:38:37,158649	-1,041810E+1
06-05-20  16:38:37,158654	-1,041778E+1
06-05-20  16:38:37,158659	-1,041745E+1
06-05-20  16:38:37,158664	-1,041680E+1
06-05-20  16:38:37,158669	-1,041648E+1
06-05-20  16:38:37,158674	-1,041583E+1
06-05-20  16:38:37,158679	-1,041550E+1
06-05-20  16:38:37,158684	-1,041453E+1
06-05-20  16:38:37,158689	-1,041453E+1
06-05-20  16:38:37,158694	-1,041615E+1
06-05-20  16:38:37,158699	-1,041453E+1
06-05-20  16:38:37,158704	-1,041062E+1
06-05-20  16:38:37,158709	-1,040542E+1
06-05-20  16:38:37,158714	-1,040054E+1
06-05-20  16:38:37,158719	-1,039046E+1
06-05-20  16:38:37,158724	-1,037549E+1
06-05-20  16:38:37,158729	-1,031629E+1
06-05-20  16:38:37,158734	1,063600E+1
06-05-20  16:38:37,158739	1,063600E+1
06-05-20  16:38:37,158744	1,063600E+1
06-05-20  16:38:37,158749	1,063600E+1
06-05-20  16:38:37,158754	1,063600E+1
06-05-20  16:38:37,158759	1,063600E+1
06-05-20  16:38:37,158764	1,063600E+1
06-05-20  16:38:37,158769	1,063600E+1
06-05-20  16:38:37,158774	1,063600E+1
06-05-20  16:38:37,158779	1,063600E+1
06-05-20  16:38:37,158784	1,063600E+1
